source_id,doi,title,availability_status,primary_fulltext_type,primary_local_path,successful_artifact_count,failed_attempt_count,failure_reasons,last_checked_at,fulltext_status,acquisition_status,failure_reason,publisher_url,manual_access_url
LIT_160EB8A233B18737,10.1016/j.physe.2007.09.185,Effect of hydrogen on the growth of single-walled carbon nanotubes by thermal chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:51:53Z,pending,queued,,https://doi.org/10.1016/j.physe.2007.09.185,
LIT_EF926DE9449ED5C2,10.1016/j.surfcoat.2007.11.020,Effects of the restructuring of Fe catalyst films on chemical vapor deposition of carbon nanotubes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:51:57Z,pending,queued,,https://doi.org/10.1016/j.surfcoat.2007.11.020,
LIT_486AB35D5385C0CD,10.1016/s0009-2614(99)01216-6,Model of carbon nanotube growth through chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:02Z,pending,queued,,https://doi.org/10.1016/s0009-2614(99)01216-6,
LIT_1F7E1502476BD217,10.1007/s00339-005-3256-7,In situ measurements and modeling of carbon nanotube array growth kinetics during chemical vapor deposition,available,html,data/raw/fulltext/html/LIT_1F7E1502476BD217_c01fc6a2d901.html,2,1,html_landing_page_not_fulltext,2026-07-16T05:52:21Z,available,acquired,,https://doi.org/10.1007/s00339-005-3256-7,
LIT_9B0B0FB036C2E296,10.1016/s0009-2614(99)01074-x,Synthesis of aligned carbon nanotubes using thermal chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:27Z,pending,queued,,https://doi.org/10.1016/s0009-2614(99)01074-x,
LIT_F86FE0D0844443F8,10.1016/j.carbon.2004.01.070,Effect of hydrocarbons precursors on the formation of carbon nanotubes in chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:31Z,pending,queued,,https://doi.org/10.1016/j.carbon.2004.01.070,
LIT_9C331AA79CEAA34C,10.1016/s0925-9635(00)00446-5,Growth of carbon nanotubes by chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:35Z,pending,queued,,https://doi.org/10.1016/s0925-9635(00)00446-5,
LIT_A1D93142855C7124,10.1016/j.carbon.2008.08.009,Optimization of water assisted chemical vapor deposition parameters for super growth of carbon nanotubes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:39Z,pending,queued,,https://doi.org/10.1016/j.carbon.2008.08.009,
LIT_44BD761C39577BCE,10.1016/s0009-2614(02)01862-6,Clean double-walled carbon nanotubes synthesized by CVD,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:48Z,pending,queued,,https://doi.org/10.1016/s0009-2614(02)01862-6,
LIT_A8AAA5CCF3E7B17F,10.1016/s0009-2614(01)00032-x,Controlled growth of carbon nanotubes on graphite foil by chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:52Z,pending,queued,,https://doi.org/10.1016/s0009-2614(01)00032-x,
LIT_9C6807D9AE48EFCF,10.1016/j.cej.2022.136807,Unraveling the mechanisms of carbon nanotube growth by chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:52:56Z,pending,queued,,https://doi.org/10.1016/j.cej.2022.136807,
LIT_DFC4B544CD48D087,10.1016/j.diamond.2004.01.002,The effects of ammonia on the growth of large-scale patterned aligned carbon nanotubes using thermal chemical vapor deposition method,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:53:00Z,pending,queued,,https://doi.org/10.1016/j.diamond.2004.01.002,
LIT_C5C45B03D05AC7C9,10.1016/j.jmst.2014.11.027,A Simple Approach to the Fabrication of Graphene-Carbon Nanotube Hybrid Films on Copper Substrate by Chemical Vapor Deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:53:04Z,pending,queued,,https://doi.org/10.1016/j.jmst.2014.11.027,
LIT_643C810EB3A92457,10.1016/j.carbon.2023.118051,The role of sulfur in the CVD carbon nanotube synthesis,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:53:08Z,pending,queued,,https://doi.org/10.1016/j.carbon.2023.118051,
LIT_134EEF4DB0CF22A5,10.1016/j.carbon.2006.01.002,Effect of the reaction atmosphere on the diameter of single-walled carbon nanotubes produced by chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:53:12Z,pending,queued,,https://doi.org/10.1016/j.carbon.2006.01.002,
LIT_29ED431CB9D4E128,10.1007/s00604-005-0442-4,Control of the Properties of Carbon Nanotubes Synthesized by CVD for Application in Electrochemical Biosensors,available,html,data/raw/fulltext/html/LIT_29ED431CB9D4E128_209525293887.html,2,1,html_landing_page_not_fulltext,2026-07-16T05:53:30Z,available,acquired,,https://doi.org/10.1007/s00604-005-0442-4,
LIT_1DB210067D21E1C8,10.1002/smll.200600080,In‐Plane Large Single‐Walled Carbon Nanotube Films: In Situ Synthesis and Field‐Emission Properties,unavailable,,,0,3,html_landing_page_not_fulltext; http_403,2026-07-16T05:53:34Z,pending,queued,,https://doi.org/10.1002/smll.200600080,
LIT_D98B21B2164330EB,10.1007/bf02692434,Chemical vapor deposition synthesis of self-aligned carbon nanotube arrays,unavailable,,,0,3,html_landing_page_not_fulltext,2026-07-16T05:53:51Z,pending,queued,,https://doi.org/10.1007/bf02692434,
LIT_96877E06BF3D0607,10.1007/s10853-013-7596-y,Optimizing reaction condition for synthesizing spinnable carbon nanotube arrays by chemical vapor deposition,unavailable,,,0,3,html_landing_page_not_fulltext,2026-07-16T05:54:09Z,pending,queued,,https://doi.org/10.1007/s10853-013-7596-y,
LIT_A67C3195E5D08928,10.1007/s11090-007-9111-1,An Investigation of the Plasma Composition in Plasma-enhanced Hot Filament Catalytic Chemical Vapor Deposition of Carbon Nanotubes,available,html,data/raw/fulltext/html/LIT_A67C3195E5D08928_58729f2344ab.html,2,1,html_landing_page_not_fulltext,2026-07-16T05:54:26Z,available,acquired,,https://doi.org/10.1007/s11090-007-9111-1,
LIT_E286A3E052BCFB3F,10.1007/s12206-016-1031-7,Mass production of CNTs using CVD multi-quartz tubes,available,html,data/raw/fulltext/html/LIT_E286A3E052BCFB3F_93894a066bfc.html,2,1,html_landing_page_not_fulltext,2026-07-16T05:54:44Z,available,acquired,,https://doi.org/10.1007/s12206-016-1031-7,
LIT_18A77B8B654F4F0D,10.1016/j.carbon.2013.05.040,The role of hydrogen in the aerosol-assisted chemical vapor deposition process in producing thin and densely packed vertically aligned carbon nanotubes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:54:48Z,pending,queued,,https://doi.org/10.1016/j.carbon.2013.05.040,
LIT_57D2126F92B7729A,10.1116/1.1380721,Gas-phase production of carbon single-walled nanotubes from carbon monoxide via the HiPco process: A parametric study,unavailable,,,0,2,html_landing_page_not_fulltext; http_403,2026-07-16T05:54:52Z,pending,queued,,https://doi.org/10.1116/1.1380721,
LIT_9507572B2229F7F2,10.1016/j.apsusc.2015.08.246,Methane decomposition over Pd promoted Ni/MgAl2O4 catalysts for the production of COx free hydrogen and multiwalled carbon nanotubes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:54:56Z,pending,queued,,https://doi.org/10.1016/j.apsusc.2015.08.246,
LIT_572B9B9837C35E23,10.1016/j.proci.2006.07.194,Synthesis of carbon nanotubes on Ni-alloy and Si-substrates using counterflow methane–air diffusion flames,unavailable,,,0,1,html_landing_page_not_fulltext,2026-07-16T05:55:00Z,pending,queued,,https://doi.org/10.1016/j.proci.2006.07.194,
LIT_1E6C575469F191F8,10.1016/j.jiec.2022.11.050,Fabrication of carbon nanotube with high purity and crystallinity by methane decomposition over ceria-supported catalysts,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:04Z,pending,queued,,https://doi.org/10.1016/j.jiec.2022.11.050,
LIT_2515AB5EC2303DBE,10.1007/s42823-022-00438-3,Effect of metal–support interaction in Ni/SiO2 catalysts on the growth of carbon nanotubes by methane decomposition,available,pdf,data/raw/fulltext/pdf/LIT_2515AB5EC2303DBE_0b5976e7d14c.pdf,3,0,,2026-07-16T05:55:25Z,available,acquired,,https://doi.org/10.1007/s42823-022-00438-3,
LIT_720C9B638B200E8D,10.1002/cssc.202300143,Carbon Dioxide Capture from Biomass Pyrolysis Gas as an Enabling Step of Biogenic Carbon Nanotube Synthesis and Hydrogen Recovery,unavailable,,,0,4,html_landing_page_not_fulltext; http_403; http_405,2026-07-16T05:55:30Z,pending,queued,,https://doi.org/10.1002/cssc.202300143,
LIT_BB65E40614845DD2,10.1016/j.triboint.2004.07.005,Sliding friction properties of carbon nanotube coatings deposited by microwave plasma chemical vapor deposition,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:34Z,pending,queued,,https://doi.org/10.1016/j.triboint.2004.07.005,
LIT_4ABB421997980E00,10.1016/j.apsusc.2015.06.009,Rational control on floating catalysts for the growth of carbon nanotube assemblies: From vertically aligned carbon nanotube arrays to carbon nanotube films,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:38Z,pending,queued,,https://doi.org/10.1016/j.apsusc.2015.06.009,
LIT_4094816079B3E14D,10.1016/j.cattod.2007.11.017,Improving the synthesis of high purity carbon nanotubes in a catalytic fluidized bed reactor and their comparative test for hydrogen adsorption capacity,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:42Z,pending,queued,,https://doi.org/10.1016/j.cattod.2007.11.017,
LIT_6752D0B6681916D9,10.1016/j.carbon.2008.05.016,Carbon nanotube growth mechanism switches from tip- to base-growth with decreasing catalyst particle size,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:46Z,pending,queued,,https://doi.org/10.1016/j.carbon.2008.05.016,
LIT_9BBCC16631BD2B8D,10.1016/j.cherd.2017.11.014,Synthesis of high growth rate SWCNTs and their magnetite cobalt sulfide nanohybrid as super-adsorbent for mercury removal,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:50Z,pending,queued,,https://doi.org/10.1016/j.cherd.2017.11.014,
LIT_E0EFA181ADBD71C1,10.1016/j.cherd.2016.06.010,Methane decomposition for carbon nanotube production: Optimization of the reaction parameters using response surface methodology,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:54Z,pending,queued,,https://doi.org/10.1016/j.cherd.2016.06.010,
LIT_2533B3CCC6D17F0C,10.1016/s0009-2614(02)01548-8,Growth control of single and multi-walled carbon nanotubes by thin film catalyst,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:55:58Z,pending,queued,,https://doi.org/10.1016/s0009-2614(02)01548-8,
LIT_C58B589AD5CBC5A1,10.1016/j.cplett.2005.10.140,Low temperature growth of single-walled carbon nanotubes: Small diameters with narrow distribution,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:02Z,pending,queued,,https://doi.org/10.1016/j.cplett.2005.10.140,
LIT_EB6FFEDE26C579C7,10.1016/j.physleta.2008.01.023,Effect of hydrogen on the growth and morphology of single wall carbon nanotubes synthesized on a FeMo/MgO catalytic system,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:06Z,pending,queued,,https://doi.org/10.1016/j.physleta.2008.01.023,
LIT_2FF23772CA3574CF,10.1016/j.cej.2014.05.079,Direct use of as-synthesized multi-walled carbon nanotubes for carbon dioxide reforming of methane for producing synthesis gas,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:11Z,pending,queued,,https://doi.org/10.1016/j.cej.2014.05.079,
LIT_97DACDCA59DA0042,10.1016/j.carbon.2005.01.013,Online BET analysis of single-wall carbon nanotube growth and its effect on catalyst reactivation,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:15Z,pending,queued,,https://doi.org/10.1016/j.carbon.2005.01.013,
LIT_AB82D73256460968,10.1016/s0009-2614(02)01309-x,Sequential catalytic growth of carbon nanotubes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:19Z,pending,queued,,https://doi.org/10.1016/s0009-2614(02)01309-x,
LIT_7CED0FC58DA2E429,10.1016/j.apsusc.2014.09.008,Effects of metal elements in catalytic growth of carbon nanotubes/graphene: A first principles DFT study,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:23Z,pending,queued,,https://doi.org/10.1016/j.apsusc.2014.09.008,
LIT_A9295E75BF79C3F6,10.1016/j.molcata.2006.10.014,Studies of LaNiO3 used as a precursor for catalytic carbon nanotubes growth,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:27Z,pending,queued,,https://doi.org/10.1016/j.molcata.2006.10.014,
LIT_B767DAFD7A0CFB8B,10.1016/j.jpcs.2009.12.052,Large scale intercalated growth of short aligned carbon nanotubes among vermiculite layers in a fluidized bed reactor,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:31Z,pending,queued,,https://doi.org/10.1016/j.jpcs.2009.12.052,
LIT_1246E8A4C7F375A0,10.1016/s0009-2614(02)01384-2,The large-scale production of carbon nanotubes in a nano-agglomerate fluidized-bed reactor,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:35Z,pending,queued,,https://doi.org/10.1016/s0009-2614(02)01384-2,
LIT_7EC02B55E7D819F7,10.1016/j.cplett.2003.12.095,Growth of vertically aligned single-walled carbon nanotube films on quartz substrates and their optical anisotropy,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:39Z,pending,queued,,https://doi.org/10.1016/j.cplett.2003.12.095,
LIT_60829CBE014F32F3,10.1016/j.carbon.2008.10.047,The reasons why metals catalyze the nucleation and growth of carbon nanotubes and other carbon nanomorphologies,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:56:44Z,pending,queued,,https://doi.org/10.1016/j.carbon.2008.10.047,
LIT_458168D128C4D4B2,10.1007/s003390101186,"Effect of nickel, iron and cobalt on growth of aligned carbon nanotubes",unavailable,,,0,3,html_landing_page_not_fulltext,2026-07-16T05:57:01Z,pending,queued,,https://doi.org/10.1007/s003390101186,
LIT_AA99F9CA72098BB1,10.1016/s0925-9635(03)00205-x,Carbon nanotube growth on carbon fibers,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:57:05Z,pending,queued,,https://doi.org/10.1016/s0925-9635(03)00205-x,
LIT_042953CAECF1AC0B,10.1016/j.carbon.2011.11.032,Fluidized-bed synthesis of sub-millimeter-long single walled carbon nanotube arrays,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:57:09Z,pending,queued,,https://doi.org/10.1016/j.carbon.2011.11.032,
LIT_63FB35D9A08C3D32,10.1016/j.cap.2004.01.026,Electric field aligned growth of single-walled carbon nanotubes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:57:13Z,pending,queued,,https://doi.org/10.1016/j.cap.2004.01.026,
LIT_485DBAE0B3ACA0C9,10.1016/j.apsusc.2008.02.005,The growth of carbon nanotubes on montmorillonite and zeolite (clinoptilolite),unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:57:17Z,pending,queued,,https://doi.org/10.1016/j.apsusc.2008.02.005,
LIT_BD2D3CB8C37C9DC8,10.1016/j.carbon.2015.04.035,Alcohol-assisted rapid growth of vertically aligned carbon nanotube arrays,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:57:21Z,pending,queued,,https://doi.org/10.1016/j.carbon.2015.04.035,
LIT_5E9C9E9B9979CD71,10.1016/j.apsusc.2015.09.197,Growth of well-aligned carbon nanotubes with different shapes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:57:26Z,pending,queued,,https://doi.org/10.1016/j.apsusc.2015.09.197,
LIT_C9AE5F305673D268,10.1007/978-1-84628-988-0_1,Preheated Carbon Source for Carbon Nanotube Synthesis,available,pdf,data/raw/fulltext/pdf/LIT_C9AE5F305673D268_d4b3c791d005.pdf,1,2,html_landing_page_not_fulltext,2026-07-16T05:57:45Z,available,acquired,,https://doi.org/10.1007/978-1-84628-988-0_1,
LIT_FCE7887838B71A14,10.1016/j.physe.2007.09.208,Assistance of A-plane sapphire substrate to the growth of single-walled carbon nanotubes,unavailable,,,0,2,html_landing_page_not_fulltext,2026-07-16T05:59:04Z,pending,queued,,https://doi.org/10.1016/j.physe.2007.09.208,
LIT_5D0ACF6E3863786C,,Hydrocarbon sources for the carbon nanotubes production by chemical vapour deposition: a review,available,pdf,data/raw/fulltext/pdf/LIT_5D0ACF6E3863786C_0e6150a75d46.pdf,1,0,,2026-07-16T06:13:29Z,available,acquired,,https://openalex.org/W2736919109,
LIT_7A2401DD60E4A052,10.1007/s12649-020-01054-w,Hydrogen and Carbon Nanotubes from Pyrolysis-Catalysis of Waste Plastics: A Review,available,pdf,data/raw/fulltext/pdf/LIT_7A2401DD60E4A052_df42e79f0163.pdf,1,0,,2026-07-16T06:13:41Z,available,acquired,,https://doi.org/10.1007/s12649-020-01054-w,
LIT_C9105C9DA5654547,10.3390/polym17010063,From Waste to Worth: Upcycling Plastic into High-Value Carbon-Based Nanomaterials,available,html,data/raw/fulltext/html/LIT_C9105C9DA5654547_99fd8742e4e5.html,1,3,html_landing_page_not_fulltext; http_403,2026-07-16T06:13:56Z,available,acquired,,https://doi.org/10.3390/polym17010063,
LIT_6F27CA397FCADC61,10.1002/slct.202204715,Catalytic Chemical Vapor Deposition Methodology for Carbon Nanotubes Synthesis,unavailable,,,0,2,http_403,2026-07-16T06:14:00Z,pending,queued,,https://doi.org/10.1002/slct.202204715,
LIT_42287F52C747BDA3,10.3390/catal7090256,Controllable and Large-Scale Synthesis of Carbon Nanostructures: A Review on Bamboo-Like Nanotubes,unavailable,,,0,3,http_403,2026-07-16T06:14:05Z,pending,queued,,https://doi.org/10.3390/catal7090256,
LIT_682A903470954FBC,10.1002/pssb.201200134,Chemical vapor deposition of carbon nanotube forests,unavailable,,,0,2,http_403,2026-07-16T06:14:09Z,pending,queued,,https://doi.org/10.1002/pssb.201200134,
LIT_BFCE1EE6BD708A91,10.1016/j.cej.2009.07.052,Fluidized bed catalytic chemical vapor deposition synthesis of carbon nanotubes—A review,available,pdf,data/raw/fulltext/pdf/LIT_BFCE1EE6BD708A91_44a80fa2f2c3.pdf,1,0,,2026-07-16T06:14:12Z,available,acquired,,https://doi.org/10.1016/j.cej.2009.07.052,
LIT_874CBFF006DB0261,10.1155/2013/627215,"Carbon Nanotubes for Thin Film Transistor: Fabrication, Properties, and Applications",unavailable,,,0,2,http_403,2026-07-16T06:14:16Z,pending,queued,,https://doi.org/10.1155/2013/627215,
LIT_82F58601D2E98427,10.3390/nano11051226,Catalytic Methane Decomposition to Carbon Nanostructures and COx-Free Hydrogen: A Mini-Review,available,html,data/raw/fulltext/html/LIT_82F58601D2E98427_a7ac18541329.html,1,5,html_landing_page_not_fulltext; http_403,2026-07-16T06:14:27Z,available,acquired,,https://doi.org/10.3390/nano11051226,
